EXERCICIO;CODIGO_NATUREZA_DESPESA;NOME_NATUREZA_DESPESA;CODIGO_ITEM_DESPESA;NOME_ITEM_DESPESA
2024;319001;GRUPO NATUREZA DESPESA;1;PROVENTOS PESSOAL CIVIL                                                         
2024;319001;GRUPO NATUREZA DESPESA;2;PROVENTOS PESSOAL MILITAR                                                       
2024;319001;GRUPO NATUREZA DESPESA;3;PROVENTOS SERVENTUARIOS DA JUSTICA                                              
2024;319001;GRUPO NATUREZA DESPESA;4;DECIMO TERCEIRO SALARIO INATIVO CIVIL                                           
2024;319001;GRUPO NATUREZA DESPESA;5;DECIMO TERCEIRO SALARIO INATIVO MILITAR                                         
2024;319001;GRUPO NATUREZA DESPESA;6;DECIMO TERCEIRO SALARIO SERVENTUARIOS DA JUSTICA                                
2024;319001;GRUPO NATUREZA DESPESA;99;OUTRAS APOSENTADORIAS E REFORMAS                                                
2024;31900100;NOME NATUREZA DESPESA;1;PROVENTOS PESSOAL CIVIL
2024;31900100;NOME NATUREZA DESPESA;2;PROVENTOS PESSOAL MILITAR
2024;31900100;NOME NATUREZA DESPESA;3;PROVENTOS SERVENTUARIOS DA JUSTICA
2024;31900100;NOME NATUREZA DESPESA;4;DECIMO TERCEIRO SALARIO INATIVO CIVIL
2024;31900100;NOME NATUREZA DESPESA;5;DECIMO TERCEIRO SALARIO INATIVO MILITAR
2024;31900100;NOME NATUREZA DESPESA;6;DECIMO TERCEIRO SALARIO SERVENTUARIOS DA JUSTICA
2024;31900100;NOME NATUREZA DESPESA;99;OUTRAS APOSENTADORIAS E REFORMAS
2024;319003;GRUPO NATUREZA DESPESA;2;PENSOES MILITARES                                                               
2024;319003;GRUPO NATUREZA DESPESA;3;PENSOES DE MONTEPIO                                                             
2024;319003;GRUPO NATUREZA DESPESA;4;PENSOES DE SERVENTUARIOS DA JUSTICA                                             
2024;319003;GRUPO NATUREZA DESPESA;5;DECIMO TERCEIRO PENSIONISTA CIVIL                                               
2024;319003;GRUPO NATUREZA DESPESA;6;DECIMO TERCEIRO PENSIONISTA MILITAR                                             
2024;319003;GRUPO NATUREZA DESPESA;7;DECIMO TERCEIRO MONTEPIO                                                        
2024;319003;GRUPO NATUREZA DESPESA;8;DECIMO TERCEIRO PENSIONISTA SERVENTUARIOS                                       
2024;319003;GRUPO NATUREZA DESPESA;9;PENSOES ESPECIAIS                                                               
2024;319003;GRUPO NATUREZA DESPESA;10;DECIMO TERCEIRO PENSOES ESPECIAIS                                               
2024;319003;GRUPO NATUREZA DESPESA;11;PENSAO PARLAMENTAR                                                              
2024;319003;GRUPO NATUREZA DESPESA;12;PENSAO PARLAMENTAR DECIMO TERCEIRO SALARIO                                      
2024;319003;GRUPO NATUREZA DESPESA;13;PENSOES PAGAS PELO TESOURO ESTADUAL                                             
2024;319003;GRUPO NATUREZA DESPESA;14;DECIMO TERCEIRO DAS PENSOES PAGAS PELO TESOURO ESTADUAL                         
2024;319003;GRUPO NATUREZA DESPESA;99;OUTRAS PENSOES                                                                  
2024;31900300;NOME NATUREZA DESPESA;2;PENSOES MILITARES
2024;31900300;NOME NATUREZA DESPESA;3;PENSOES DE MONTEPIO
2024;31900300;NOME NATUREZA DESPESA;4;PENSOES DE SERVENTUARIOS DA JUSTICA
2024;31900300;NOME NATUREZA DESPESA;5;DECIMO TERCEIRO PENSIONISTA CIVIL
2024;31900300;NOME NATUREZA DESPESA;6;DECIMO TERCEIRO PENSIONISTA MILITAR
2024;31900300;NOME NATUREZA DESPESA;7;DECIMO TERCEIRO MONTEPIO
2024;31900300;NOME NATUREZA DESPESA;8;DECIMO TERCEIRO PENSIONISTA SERVENTUARIOS
2024;31900300;NOME NATUREZA DESPESA;9;PENSOES ESPECIAIS
2024;31900300;NOME NATUREZA DESPESA;10;DECIMO TERCEIRO PENSOES ESPECIAIS
2024;31900300;NOME NATUREZA DESPESA;11;PENSAO PARLAMENTAR
2024;31900300;NOME NATUREZA DESPESA;12;PENSAO PARLAMENTAR DECIMO TERCEIRO SALARIO
2024;31900300;NOME NATUREZA DESPESA;13;PENSOES PAGAS PELO TESOURO ESTADUAL
2024;31900300;NOME NATUREZA DESPESA;14;DECIMO TERCEIRO DAS PENSOES PAGAS PELO TESOURO ESTADUAL
2024;31900300;NOME NATUREZA DESPESA;99;OUTRAS PENSOES
2024;319004;GRUPO NATUREZA DESPESA;1;CONTRATACAO DE PESSOAL CIVIL                                                    
2024;319004;GRUPO NATUREZA DESPESA;2;DESPESAS VARIAVEIS                                                              
2024;319004;GRUPO NATUREZA DESPESA;3;DECIMO TERCEIRO SALARIO                                                         
2024;319004;GRUPO NATUREZA DESPESA;99;OUTRAS CONTRATACOES POR TEMPO DETERMINADO                                       
2024;31900400;NOME NATUREZA DESPESA;1;CONTRATACAO DE PESSOAL CIVIL
2024;31900400;NOME NATUREZA DESPESA;2;DESPESAS VARIAVEIS
2024;31900400;NOME NATUREZA DESPESA;3;DECIMO TERCEIRO SALARIO
2024;31900400;NOME NATUREZA DESPESA;99;OUTRAS CONTRATACOES POR TEMPO DETERMINADO
2024;319005;GRUPO NATUREZA DESPESA;1;SALARIA FAMILIA ATIVO CIVIL                                                     
2024;319005;GRUPO NATUREZA DESPESA;2;SALARIA FAMILIA ATIVO MILITAR                                                   
2024;319005;GRUPO NATUREZA DESPESA;3;SALARIA FAMILIA INATIVO CIVIL                                                   
2024;319005;GRUPO NATUREZA DESPESA;4;SALARIA FAMILIA INATIVO MILITAR                                                 
2024;319005;GRUPO NATUREZA DESPESA;5;SALARIA FAMILIA PENSIONISTAS                                                    
2024;31900500;NOME NATUREZA DESPESA;1;SALARIA FAMILIA ATIVO CIVIL
2024;31900500;NOME NATUREZA DESPESA;2;SALARIA FAMILIA ATIVO MILITAR
2024;31900500;NOME NATUREZA DESPESA;3;SALARIA FAMILIA INATIVO CIVIL
2024;31900500;NOME NATUREZA DESPESA;4;SALARIA FAMILIA INATIVO MILITAR
2024;31900500;NOME NATUREZA DESPESA;5;SALARIA FAMILIA PENSIONISTAS
2024;319007;GRUPO NATUREZA DESPESA;1;CONTRIBUICAO A ENTIDADES FECHADAS DE PREVIDENCIA                                
2024;31900700;NOME NATUREZA DESPESA;1;CONTRIBUICAO A ENTIDADES FECHADAS DE PREVIDENCIA
2024;319009;GRUPO NATUREZA DESPESA;1;SALARIO FAMILIA ATIVO CIVIL                                                     
2024;319009;GRUPO NATUREZA DESPESA;2;SALARIO FAMILIA ATIVO MILITAR                                                   
2024;319009;GRUPO NATUREZA DESPESA;3;SALARIO FAMILIA INATIVO CIVIL                                                   
2024;319009;GRUPO NATUREZA DESPESA;4;SALARIO FAMILIA INATIVO MILITAR                                                 
2024;319009;GRUPO NATUREZA DESPESA;5;SALARIO FAMILIA PENSIONISTAS                                                    
2024;319009;GRUPO NATUREZA DESPESA;6;SALARIO FAMILIA MONTEPIO                                                        
2024;319009;GRUPO NATUREZA DESPESA;99;OUTROS SALARIOS                                                                 
2024;31900900;NOME NATUREZA DESPESA;1;SALARIO FAMILIA ATIVO CIVIL
2024;31900900;NOME NATUREZA DESPESA;2;SALARIO FAMILIA ATIVO MILITAR
2024;31900900;NOME NATUREZA DESPESA;3;SALARIO FAMILIA INATIVO CIVIL
2024;31900900;NOME NATUREZA DESPESA;4;SALARIO FAMILIA INATIVO MILITAR
2024;31900900;NOME NATUREZA DESPESA;5;SALARIO FAMILIA PENSIONISTAS
2024;31900900;NOME NATUREZA DESPESA;6;SALARIO FAMILIA MONTEPIO
2024;31900900;NOME NATUREZA DESPESA;99;OUTROS SALARIOS
2024;319011;GRUPO NATUREZA DESPESA;1;VENCIMENTOS                                                                     
2024;319011;GRUPO NATUREZA DESPESA;2;GRATIFICACAO DE PRODUTIVIDADE                                                   
2024;319011;GRUPO NATUREZA DESPESA;3;GRATIFICACAO ADICIONAL P TEMPO DE SERVICO                                       
2024;319011;GRUPO NATUREZA DESPESA;4;GRATIFICACAO DE RISCO DE VIDA                                                   
2024;319011;GRUPO NATUREZA DESPESA;5;GRATIFICACAO DE TEMPO INTEGRAL                                                  
2024;319011;GRUPO NATUREZA DESPESA;6;GRATIFICACAO POR DESVIO DE FUNCAO                                               
2024;319011;GRUPO NATUREZA DESPESA;7;ABONO DE PERMANENCIA                                                            
2024;319011;GRUPO NATUREZA DESPESA;8;VANTAGEM PESSOAL                                                                
2024;319011;GRUPO NATUREZA DESPESA;9;GRATIFICACAO DE NIVEL SUPERIOR                                                  
2024;319011;GRUPO NATUREZA DESPESA;10;DECIMO TERCEIRO SALARIO                                                         
2024;319011;GRUPO NATUREZA DESPESA;11;INDENIZACOES                                                                    
2024;319011;GRUPO NATUREZA DESPESA;12;ABONO DE FERIAS                                                                 
2024;319011;GRUPO NATUREZA DESPESA;13;GRATIF DE TRABALHO RELEVANTE                                                    
2024;319011;GRUPO NATUREZA DESPESA;14;CONVOCACAO EXTRAORDINARIA                                                       
2024;319011;GRUPO NATUREZA DESPESA;15;GRARTIF PARTIC COMISSAO DE CONCURSO PARA SERVIDOR                               
2024;319011;GRUPO NATUREZA DESPESA;16;PLANTOES MEDICOS                                                                
2024;319011;GRUPO NATUREZA DESPESA;17;FOLHA DE PAGAMENTO DE PESSOAL                                                   
2024;319011;GRUPO NATUREZA DESPESA;18;PECUNIA                                                                         
2024;319011;GRUPO NATUREZA DESPESA;19;GRATIFICACAO POR ATIVIDADES ESPECIAIS                                           
2024;319011;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS FIXAS PESSOAL CIVIL                                             
2024;31901100;NOME NATUREZA DESPESA;1;VENCIMENTOS
2024;31901100;NOME NATUREZA DESPESA;2;GRATIFICACAO DE PRODUTIVIDADE
2024;31901100;NOME NATUREZA DESPESA;3;GRATIFICACAO ADICIONAL P TEMPO DE SERVICO
2024;31901100;NOME NATUREZA DESPESA;4;GRATIFICACAO DE RISCO DE VIDA
2024;31901100;NOME NATUREZA DESPESA;5;GRATIFICACAO DE TEMPO INTEGRAL
2024;31901100;NOME NATUREZA DESPESA;6;GRATIFICACAO POR DESVIO DE FUNCAO
2024;31901100;NOME NATUREZA DESPESA;7;ABONO DE PERMANENCIA
2024;31901100;NOME NATUREZA DESPESA;8;VANTAGEM PESSOAL
2024;31901100;NOME NATUREZA DESPESA;9;GRATIFICACAO DE NIVEL SUPERIOR
2024;31901100;NOME NATUREZA DESPESA;10;DECIMO TERCEIRO SALARIO
2024;31901100;NOME NATUREZA DESPESA;11;INDENIZACOES
2024;31901100;NOME NATUREZA DESPESA;12;ABONO DE FERIAS
2024;31901100;NOME NATUREZA DESPESA;13;GRATIF DE TRABALHO RELEVANTE
2024;31901100;NOME NATUREZA DESPESA;14;CONVOCACAO EXTRAORDINARIA
2024;31901100;NOME NATUREZA DESPESA;15;GRARTIF PARTIC COMISSAO DE CONCURSO PARA SERVIDOR
2024;31901100;NOME NATUREZA DESPESA;16;PLANTOES MEDICOS
2024;31901100;NOME NATUREZA DESPESA;17;FOLHA DE PAGAMENTO DE PESSOAL
2024;31901100;NOME NATUREZA DESPESA;18;PECUNIA
2024;31901100;NOME NATUREZA DESPESA;19;GRATIFICACAO POR ATIVIDADES ESPECIAIS
2024;31901100;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS FIXAS PESSOAL CIVIL
2024;319012;GRUPO NATUREZA DESPESA;1;SOLDO                                                                           
2024;319012;GRUPO NATUREZA DESPESA;2;GRATIFICACAO DE RISCO DE VIDA                                                   
2024;319012;GRUPO NATUREZA DESPESA;3;GRATIFICACAO POR TEMPO DE TRABALHO                                              
2024;319012;GRUPO NATUREZA DESPESA;4;ABONO DE FERIAS                                                                 
2024;319012;GRUPO NATUREZA DESPESA;5;DECIMO TERCEIRO SALARIO                                                         
2024;319012;GRUPO NATUREZA DESPESA;6;GRATIFICACAO DE PRODUTIVIDADE                                                   
2024;319012;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS FIXAS PESSOAL MILITAR                                           
2024;31901200;NOME NATUREZA DESPESA;1;SOLDO
2024;31901200;NOME NATUREZA DESPESA;2;GRATIFICACAO DE RISCO DE VIDA
2024;31901200;NOME NATUREZA DESPESA;3;GRATIFICACAO POR TEMPO DE TRABALHO
2024;31901200;NOME NATUREZA DESPESA;4;ABONO DE FERIAS
2024;31901200;NOME NATUREZA DESPESA;5;DECIMO TERCEIRO SALARIO
2024;31901200;NOME NATUREZA DESPESA;6;GRATIFICACAO DE PRODUTIVIDADE
2024;31901200;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS FIXAS PESSOAL MILITAR
2024;319013;GRUPO NATUREZA DESPESA;1;CONTRIBUICOES AO SUPSEC                                                         
2024;319013;GRUPO NATUREZA DESPESA;2;CONTRIBUICOES AO INSS                                                           
2024;319013;GRUPO NATUREZA DESPESA;3;CONTRIBUICOES DO FGTS                                                           
2024;319013;GRUPO NATUREZA DESPESA;4;CONTRIBUICOES DO SALARIO EDUCACAO                                               
2024;319013;GRUPO NATUREZA DESPESA;5;ENCARGOS SOCIAIS                                                                
2024;319013;GRUPO NATUREZA DESPESA;6;CONTRIBUICOES DA PBPREV                                                         
2024;319013;GRUPO NATUREZA DESPESA;99;OUTRAS OBRIGACOES PATRONAIS                                                     
2024;31901300;NOME NATUREZA DESPESA;1;CONTRIBUICOES AO SUPSEC
2024;31901300;NOME NATUREZA DESPESA;2;CONTRIBUICOES AO INSS
2024;31901300;NOME NATUREZA DESPESA;3;CONTRIBUICOES DO FGTS
2024;31901300;NOME NATUREZA DESPESA;4;CONTRIBUICOES DO SALARIO EDUCACAO
2024;31901300;NOME NATUREZA DESPESA;5;ENCARGOS SOCIAIS
2024;31901300;NOME NATUREZA DESPESA;6;CONTRIBUICOES DA PBPREV
2024;31901300;NOME NATUREZA DESPESA;99;OUTRAS OBRIGACOES PATRONAIS
2024;319016;GRUPO NATUREZA DESPESA;1;AJUDA DE CUSTO                                                                  
2024;319016;GRUPO NATUREZA DESPESA;2;SUBSTITUICOES                                                                   
2024;319016;GRUPO NATUREZA DESPESA;3;HORA EXTRA                                                                      
2024;319016;GRUPO NATUREZA DESPESA;4;PLANTOES NORMAIS                                                                
2024;319016;GRUPO NATUREZA DESPESA;5;PLANTOES EXTRAS                                                                 
2024;319016;GRUPO NATUREZA DESPESA;6;ABONO DE FERIAS                                                                 
2024;319016;GRUPO NATUREZA DESPESA;7;AUXILIO DOENCA                                                                  
2024;319016;GRUPO NATUREZA DESPESA;8;GRATIFICACOES                                                                   
2024;319016;GRUPO NATUREZA DESPESA;9;JETONS                                                                          
2024;319016;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS VARIAVEIS PESSOAL CIVIL                                         
2024;31901600;NOME NATUREZA DESPESA;1;AJUDA DE CUSTO
2024;31901600;NOME NATUREZA DESPESA;2;SUBSTITUICOES
2024;31901600;NOME NATUREZA DESPESA;3;HORA EXTRA
2024;31901600;NOME NATUREZA DESPESA;4;PLANTOES NORMAIS
2024;31901600;NOME NATUREZA DESPESA;5;PLANTOES EXTRAS
2024;31901600;NOME NATUREZA DESPESA;6;ABONO DE FERIAS
2024;31901600;NOME NATUREZA DESPESA;7;AUXILIO DOENCA
2024;31901600;NOME NATUREZA DESPESA;8;GRATIFICACOES
2024;31901600;NOME NATUREZA DESPESA;9;JETONS
2024;31901600;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS VARIAVEIS PESSOAL CIVIL
2024;319017;GRUPO NATUREZA DESPESA;1;AJUDA DE CUSTO                                                                  
2024;319017;GRUPO NATUREZA DESPESA;2;AUXILIO PARA FARDAMENTO                                                         
2024;319017;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS VARIAVEIS PESSOAL MILITAR                                       
2024;31901700;NOME NATUREZA DESPESA;1;AJUDA DE CUSTO
2024;31901700;NOME NATUREZA DESPESA;2;AUXILIO PARA FARDAMENTO
2024;31901700;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS VARIAVEIS PESSOAL MILITAR
2024;319091;GRUPO NATUREZA DESPESA;1;SENTENCAS DE NATUREZA TRABALHISTA                                               
2024;319091;GRUPO NATUREZA DESPESA;2;SENTENCAS JUDICIAIS                                                             
2024;319091;GRUPO NATUREZA DESPESA;99;OUTRAS SENTENCAS                                                                
2024;31909100;NOME NATUREZA DESPESA;1;SENTENCAS DE NATUREZA TRABALHISTA
2024;31909100;NOME NATUREZA DESPESA;2;SENTENCAS JUDICIAIS
2024;31909100;NOME NATUREZA DESPESA;99;OUTRAS SENTENCAS
2024;319092;GRUPO NATUREZA DESPESA;1;PESSOAL E ENC SOCIAIS                                                           
2024;319092;GRUPO NATUREZA DESPESA;2;PECUNIA                                                                         
2024;319092;GRUPO NATUREZA DESPESA;3;PARCELA AUTONOMA DE EQUIVALENCIA PAE                                            
2024;319092;GRUPO NATUREZA DESPESA;10;SEQUESTRO                                                                       
2024;319092;GRUPO NATUREZA DESPESA;13;ENCARGOS PATRONAIS                                                              
2024;319092;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXER ANTERIORES                                              
2024;31909200;NOME NATUREZA DESPESA;1;PESSOAL E ENC SOCIAIS
2024;31909200;NOME NATUREZA DESPESA;2;PECUNIA
2024;31909200;NOME NATUREZA DESPESA;3;PARCELA AUTONOMA DE EQUIVALENCIA PAE
2024;31909200;NOME NATUREZA DESPESA;10;SEQUESTRO
2024;31909200;NOME NATUREZA DESPESA;13;ENCARGOS PATRONAIS
2024;31909200;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXER ANTERIORES
2024;319094;GRUPO NATUREZA DESPESA;1;INDENIZACOES TRABALHISTAS                                                       
2024;319094;GRUPO NATUREZA DESPESA;2;PROGRAMA DE DEMISSAO VOLUNTARIA                                                 
2024;319094;GRUPO NATUREZA DESPESA;99;OUTRAS INDENIZACOES                                                             
2024;31909400;NOME NATUREZA DESPESA;1;INDENIZACOES TRABALHISTAS
2024;31909400;NOME NATUREZA DESPESA;2;PROGRAMA DE DEMISSAO VOLUNTARIA
2024;31909400;NOME NATUREZA DESPESA;99;OUTRAS INDENIZACOES
2024;319096;GRUPO NATUREZA DESPESA;1;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO                                
2024;31909600;NOME NATUREZA DESPESA;1;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO
2024;319113;GRUPO NATUREZA DESPESA;1;CONTRIBUICOES AO SUPSEC                                                         
2024;319113;GRUPO NATUREZA DESPESA;2;CONTRIBUICOES AO INSS                                                           
2024;319113;GRUPO NATUREZA DESPESA;3;CONTRIBUICOES DO FGTS                                                           
2024;319113;GRUPO NATUREZA DESPESA;4;CONTRIBUICOES DO SALADIO EDUCACAO                                               
2024;319113;GRUPO NATUREZA DESPESA;5;ENCARGOS SOCIAIS                                                                
2024;319113;GRUPO NATUREZA DESPESA;6;CONTRIBUICOES DA PBPREV                                                         
2024;319113;GRUPO NATUREZA DESPESA;7;MULTA JUROS E ATUALIZACAO MONETARIA                                             
2024;319113;GRUPO NATUREZA DESPESA;99;OUTRAS OBRIGACOES PATRONAIS                                                     
2024;31911300;NOME NATUREZA DESPESA;1;CONTRIBUICOES AO SUPSEC
2024;31911300;NOME NATUREZA DESPESA;2;CONTRIBUICOES AO INSS
2024;31911300;NOME NATUREZA DESPESA;3;CONTRIBUICOES DO FGTS
2024;31911300;NOME NATUREZA DESPESA;4;CONTRIBUICOES DO SALADIO EDUCACAO
2024;31911300;NOME NATUREZA DESPESA;5;ENCARGOS SOCIAIS
2024;31911300;NOME NATUREZA DESPESA;6;CONTRIBUICOES DA PBPREV
2024;31911300;NOME NATUREZA DESPESA;7;MULTA JUROS E ATUALIZACAO MONETARIA
2024;31911300;NOME NATUREZA DESPESA;99;OUTRAS OBRIGACOES PATRONAIS
2024;319191;GRUPO NATUREZA DESPESA;1;SENTENCAS DE NATUREZA TRABALHISTA                                               
2024;31919100;NOME NATUREZA DESPESA;1;SENTENCAS DE NATUREZA TRABALHISTA
2024;319192;GRUPO NATUREZA DESPESA;1;PESSOAL E ENC SOCIAIS                                                           
2024;319192;GRUPO NATUREZA DESPESA;10;SEQUESTRO                                                                       
2024;319192;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXER ANTERIORES                                              
2024;31919200;NOME NATUREZA DESPESA;1;PESSOAL E ENC SOCIAIS
2024;31919200;NOME NATUREZA DESPESA;10;SEQUESTRO
2024;31919200;NOME NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXER ANTERIORES
2024;319196;GRUPO NATUREZA DESPESA;1;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO                                
2024;31919600;NOME NATUREZA DESPESA;1;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO
2024;329021;GRUPO NATUREZA DESPESA;1;JUROS DA DIVIDA CONTRATADA                                                      
2024;329021;GRUPO NATUREZA DESPESA;99;JUROS DA DIV POR CONTRATO                                                       
2024;32902100;NOME NATUREZA DESPESA;1;JUROS DA DIVIDA CONTRATADA
2024;32902100;NOME NATUREZA DESPESA;99;JUROS DA DIV POR CONTRATO
2024;329022;GRUPO NATUREZA DESPESA;1;ENCARGOS DA DIVIDA POR CONTRATO                                                 
2024;329022;GRUPO NATUREZA DESPESA;99;OUTROS ENCARGOS                                                                 
2024;32902200;NOME NATUREZA DESPESA;1;ENCARGOS DA DIVIDA POR CONTRATO
2024;32902200;NOME NATUREZA DESPESA;99;OUTROS ENCARGOS
2024;329025;GRUPO NATUREZA DESPESA;1;ENCARGOS SOBRE OPERACOES DE CREDITO POR ANT DA RECEITA                          
2024;32902500;NOME NATUREZA DESPESA;1;ENCARGOS SOBRE OPERACOES DE CREDITO POR ANT DA RECEITA
2024;329092;GRUPO NATUREZA DESPESA;1;JUROS E ENC DA DIV INTERNA                                                      
2024;329092;GRUPO NATUREZA DESPESA;99;OUTROS JUROS E ENCARGOS DA DIVIDA INTERNA                                       
2024;32909200;NOME NATUREZA DESPESA;1;JUROS E ENC DA DIV INTERNA
2024;32909200;NOME NATUREZA DESPESA;99;OUTROS JUROS E ENCARGOS DA DIVIDA INTERNA
2024;332036;GRUPO NATUREZA DESPESA;1;OUTROS SERVICOS DE TERCEIROS P FISICA                                           
2024;33203600;NOME NATUREZA DESPESA;1;OUTROS SERVICOS DE TERCEIROS P FISICA
2024;332039;GRUPO NATUREZA DESPESA;1;OUTROS SERVICOS DE TERCEIROS P JURIDIA                                          
2024;33203900;NOME NATUREZA DESPESA;1;OUTROS SERVICOS DE TERCEIROS P JURIDIA
2024;332041;GRUPO NATUREZA DESPESA;1;CONTRIBUICOES                                                                   
2024;33204100;NOME NATUREZA DESPESA;1;CONTRIBUICOES
2024;332047;GRUPO NATUREZA DESPESA;1;PASEP                                                                           
2024;332047;GRUPO NATUREZA DESPESA;2;IPTU                                                                            
2024;332047;GRUPO NATUREZA DESPESA;3;TCR                                                                             
2024;332047;GRUPO NATUREZA DESPESA;99;OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTATIVAS                                 
2024;33204700;NOME NATUREZA DESPESA;1;PASEP
2024;33204700;NOME NATUREZA DESPESA;2;IPTU
2024;33204700;NOME NATUREZA DESPESA;3;TCR
2024;33204700;NOME NATUREZA DESPESA;99;OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTATIVAS
2024;333030;GRUPO NATUREZA DESPESA;12;PECAS E ACESSORIOS PARA VEICULOS                                                
2024;33303000;NOME NATUREZA DESPESA;12;PECAS E ACESSORIOS PARA VEICULOS
2024;333093;GRUPO NATUREZA DESPESA;2;RESTITUICOES                                                                    
2024;33309300;NOME NATUREZA DESPESA;2;RESTITUICOES
2024;334030;GRUPO NATUREZA DESPESA;1;MATERIAL DE CONSUMO                                                             
2024;33403000;NOME NATUREZA DESPESA;1;MATERIAL DE CONSUMO
2024;334035;GRUPO NATUREZA DESPESA;1;SERVICOS DE CONSULTORIA                                                         
2024;33403500;NOME NATUREZA DESPESA;1;SERVICOS DE CONSULTORIA
2024;334039;GRUPO NATUREZA DESPESA;1;OUTROS SERVICOS TERCEIROS PESSOA JURIDICA                                       
2024;334039;GRUPO NATUREZA DESPESA;50;CONVENIOS ACORDOS E AJUSTES                                                     
2024;33403900;NOME NATUREZA DESPESA;1;OUTROS SERVICOS TERCEIROS PESSOA JURIDICA
2024;33403900;NOME NATUREZA DESPESA;50;CONVENIOS ACORDOS E AJUSTES
2024;334041;GRUPO NATUREZA DESPESA;1;TRANSF DO ICMS AOS MUNCIPIOS                                                    
2024;334041;GRUPO NATUREZA DESPESA;2;TRANSF DO IPVA AOS MUNCIPIOS                                                    
2024;334041;GRUPO NATUREZA DESPESA;3;TRANSF DO IPI AOS MUNCIPIOS                                                     
2024;334041;GRUPO NATUREZA DESPESA;4;TRANSF DA IND EXT PET XISTO E GAS                                               
2024;334041;GRUPO NATUREZA DESPESA;5;TRANSF DO SALARIO EDUCACAO                                                      
2024;334041;GRUPO NATUREZA DESPESA;6;TRANSFERENCIAS VOLUNTARIAS AOS MUNICIPIOS                                       
2024;334041;GRUPO NATUREZA DESPESA;99;OUTRAS TRANSF AOS MUNICIPIOS                                                    
2024;33404100;NOME NATUREZA DESPESA;1;TRANSF DO ICMS AOS MUNCIPIOS
2024;33404100;NOME NATUREZA DESPESA;2;TRANSF DO IPVA AOS MUNCIPIOS
2024;33404100;NOME NATUREZA DESPESA;3;TRANSF DO IPI AOS MUNCIPIOS
2024;33404100;NOME NATUREZA DESPESA;4;TRANSF DA IND EXT PET XISTO E GAS
2024;33404100;NOME NATUREZA DESPESA;5;TRANSF DO SALARIO EDUCACAO
2024;33404100;NOME NATUREZA DESPESA;6;TRANSFERENCIAS VOLUNTARIAS AOS MUNICIPIOS
2024;33404100;NOME NATUREZA DESPESA;99;OUTRAS TRANSF AOS MUNICIPIOS
2024;334081;GRUPO NATUREZA DESPESA;1;TRANSFERENCIAS AOS MUNICIPIOS ICMS                                              
2024;334081;GRUPO NATUREZA DESPESA;2;TRANSFERENCIAS AOS MUNICIPIOS IPVA                                              
2024;334081;GRUPO NATUREZA DESPESA;3;TRANSFERENCIAS AOS MUNICIPIOS IPI                                               
2024;334081;GRUPO NATUREZA DESPESA;4;FE PETROBRAS                                                                    
2024;33408100;NOME NATUREZA DESPESA;1;TRANSFERENCIAS AOS MUNICIPIOS ICMS
2024;33408100;NOME NATUREZA DESPESA;2;TRANSFERENCIAS AOS MUNICIPIOS IPVA
2024;33408100;NOME NATUREZA DESPESA;3;TRANSFERENCIAS AOS MUNICIPIOS IPI
2024;33408100;NOME NATUREZA DESPESA;4;FE PETROBRAS
2024;334093;GRUPO NATUREZA DESPESA;1;INDENIZACOES                                                                    
2024;334093;GRUPO NATUREZA DESPESA;2;RESTITUICOES                                                                    
2024;334093;GRUPO NATUREZA DESPESA;3;RESTITUICOES DE RECEITA                                                         
2024;334093;GRUPO NATUREZA DESPESA;4;RESSARCIMENTO                                                                   
2024;334093;GRUPO NATUREZA DESPESA;5;RESTITUICOES DO FDI                                                             
2024;334093;GRUPO NATUREZA DESPESA;99;OUTRAS INDENIZACOES E RESTITUICOES                                              
2024;33409300;NOME NATUREZA DESPESA;1;INDENIZACOES
2024;33409300;NOME NATUREZA DESPESA;2;RESTITUICOES
2024;33409300;NOME NATUREZA DESPESA;3;RESTITUICOES DE RECEITA
2024;33409300;NOME NATUREZA DESPESA;4;RESSARCIMENTO
2024;33409300;NOME NATUREZA DESPESA;5;RESTITUICOES DO FDI
2024;33409300;NOME NATUREZA DESPESA;99;OUTRAS INDENIZACOES E RESTITUICOES
2024;334141;GRUPO NATUREZA DESPESA;1;TRANSFERENCIA CUSTEIO FUNDO A FUNDO                                             
2024;33414100;NOME NATUREZA DESPESA;1;TRANSFERENCIA CUSTEIO FUNDO A FUNDO
